round_id,identifier,request_time,block_number,tx_hash,resolved_price,resolution_label,ancillary_data,num_voters,total_tokens,votes_count,consensus_rate
9597,ACROSS-V2,1658344466,15181288,0x51d09a561d73f9b192ef1ae5ddbf59bf0e746531048973cb5d6c27994665da16,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,74.0,12622457.800129978,74.0,1.0
9598,ACROSS-V2,1658385465,15184363,0xa6ea58f55c59d2500eca0ca3531cb50d2fc50136c84b67ae7929755ab8a10f5b,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,68.0,18154309.844488557,68.0,1.0
9598,ACROSS-V2,1658397474,15185235,0x312985c7e8a363079c3ae416f8e30a3caa4d4ddee61ac9c2c07f2a637655916d,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,68.0,18154309.844488557,68.0,1.0
9599,ACROSS-V2,1658658920,15204810,0x10e5c318414dccbc2172ce624afd0a4ae46fa538ef6b21522f2e87991f621e60,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,69.0,19288689.450276636,69.0,0.9996
9601,Admin 177,1659044113,15233424,0x3cb1c798e99e0d5303120ce078cdb450bba9198c5ddec2af8e1b700702f9d818,1.0,Yes,,88.0,11878667.80764369,88.0,1.0
9601,Admin 178,1659044159,15233426,0xfb9dee705f5f7494463de1ae17afbea09a6350f46c19ccc594f6efc9ec469644,1.0,Yes,,88.0,11878667.80764369,88.0,0.9993
9616,YES_OR_NO_QUERY,1661534148,15417233,0x00605229ecffa3ee025e1a5569a91fd565d714639d9873193c1d21e1bb1122ca,0.0,No,"q: title: Will $ETH be above $1,600 on August 26?, description: This is a market on if the price of Ethereum (ETH) will be above $1,600 in USD on August 26, 2022 (12 PM ET).

This market will resolve to “Yes” if Ethereum (ETH) has a candlestick closing price of $1,600.01 or more, as per the resolution source, on August 26, 2022, 12 PM ET, and “No” otherwise.

The resolution source for this market will be prices listed on CoinGecko (https://www.coingecko.com/en/coins/ethereum).

This market will resolve according to the “C” (i.e. closing price) listed for the candle titled “Fri Aug 26 2022, 12:00:00”, with the “Price” tab selected, in the Eastern Time Zone. Note, this 12:00:00 candle lists the opening price for 11:30:00 AM ET and the closing price for 12:00:00 PM ET.

The check will be after the relevant candle closes. If CoinGecko is unavailable, another credible source will be chosen.  res_data: p1: 0, p2: 1, p3: 0.5, p4: -57896044618658097711785492504343953926634992332820282019728.792003956564819968.
    Where p1 corresponds to No, p2 to a Yes, p3 to unknown, and p4 to an early request,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",64.0,11999096.2951182,64.0,0.8849
9619,YES_OR_NO_QUERY,1662050753,15455052,0xb7e990e94ecaad6d829275c19e20fcdde7f7cad7b08f94dee967ef787d81923c,1.0,Yes,"q: title: Will the Twitter profile @ElonJet remain active through September 1?, description: @ElonJet is a Twitter profile run by Jack Sweeney, who programmed a bot to parse flight data and tweet every time a private jet of Elon Musk's takes off or lands. On November 30, 2021, Elon Musk reportedly messaged Mr Sweeney asking him to deactivate the account @ElonJet. On April 25, the news came out that Elon Musk has bought Twitter.

The resolution source https://twitter.com/ElonJet will be checked daily at 12 PM ET, with the last check being performed on the resolution time of September 1, 2022, 12:00:00 PM ET. If upon any of these checks the @ElonJet profile is found to be deactivated, deleted, banned or suspended in any form, while the Twitter platform is operating normally, this market will resolve to ""No"". Otherwise, this market will resolve to ""Yes"". res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Yes, p1 to a No, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",66.0,17944800.73708624,66.0,0.9933
9622,Admin 179,1662664658,15498364,0x76a1929e8faf674cc7d50396253543ea40ce6cf188ba0f2022201e9be260145d,1.0,Yes,,60.0,11044814.470245807,60.0,1.0
9624,ACROSS-V2,1662898589,15514769,0x98cc4e5a0dc341927132651721c7aa57474960e40d4d461fcfd659f725369494,1.0,Yes,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,73.0,18011545.558704685,73.0,1.0
9624,ACROSS-V2,1662978488,15520370,0xb4c41a44e03efddd1a97dbcb523ef39e7a64c23bcfe59b3ea93469b34540c962,1.0,Yes,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,73.0,18011545.558704685,73.0,1.0
9625,Admin 180,1663099440,15528841,0x6149e273e5c6bf6fc61cf2bb2c1173f7e27196e8a908824a7614f8cb65ba78a9,1.0,Yes,,67.0,12521330.243682737,67.0,1.0
9631,ACROSS-V2,1664212943,15619002,0x98df901e4cca7ae403e9563aa6e6b5cdd955d55bb73ff353b5cc760bffb26218,1.0,Yes,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,68.0,19050962.837496027,68.0,1.0
9631,ACROSS-V2,1664216615,15619305,0x00f28efd7d4f2887453f37b4da58115909a5aa0dce28e91df5c9506f2cf4130a,1.0,Yes,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,68.0,19050962.837496027,68.0,1.0
9633,Admin 181,1664562587,15647949,0xfb74374a8e51699ff85db4950fdd75ee3805f6811cde7320541395ce92b21602,1.0,Yes,,64.0,17908684.877416402,64.0,1.0
9653,YES_OR_NO_QUERY,1667976715,15931567,0x71bf916f2a80040aeee8717940e0311ae415472256d0b2e5e1ee691a6f2c9804,1.0,Yes,"q: title: 2022 U.S. Senate elections: Will a Democrat or Republican win in New Hampshire?, description: This market will resolve to “Democrat” if the candidate who wins the 2022 New Hampshire U.S. Senate election is representing the Democratic Party, or to “Republican” if the candidate who wins the 2022 New Hampshire U.S. Senate election is representing the Republican Party. 

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

If the winning candidate is from a party other than the Democratic or the Republican party, the market will resolve to 50/50.

Determination of the winner of the Senate election will be based on a consensus of credible reporting, or if there is ambiguity, final state election authority certification or other final official determination of the 2022 election results. res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Democrat, p1 to a Republican, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",71.0,18719717.729712702,71.0,1.0
9653,ACROSS-V2,1668006095,15933228,0xc366e8ce881a9f684693b9f23e2c64b4d067b1c38adafc52022015204dd6274b,1.0,Yes,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,69.0,18719597.481713194,69.0,1.0
9657,ACROSS-V2,1668718955,15992296,0xe26aa56ec2f4752d8a3854bf71f15b1b6ae4ca369164f0bf5a81fd9661f94726,1.0,Yes,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,65.0,16523398.575158756,65.0,1.0
9657,ACROSS-V2,1668720167,15992396,0x33ab609e6a86b692a143b420d06d1cecd3ab61369f63660fef47b7d323b5d060,1.0,Yes,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,65.0,16523398.575158756,65.0,1.0
9660,Admin 182,1669239143,16035384,0x5b9bb16a00f6c613e703f162c0d10f9e8efbebeabd0350c6b48aa10aaf7631c4,1.0,Yes,,70.0,19489905.034793317,70.0,1.0
9661,ACROSS-V2,1669309955,16041253,0x058a44399bd75a43f7cc305c4224b7a59c3ec5b60beb3cf565a086fd9575fa89,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,74.0,19108558.253267482,74.0,1.0
9661,ACROSS-V2,1669328675,16042806,0x491a8be3e6c8592e7e2256918cb3329739ce2a0ede98b6545ec15b25d6ae12cd,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,74.0,19108558.253267482,74.0,1.0
9664,YES_OR_NO_QUERY,1669914048,16091707,0x60f0dbd65f72c56a80dec88e6a4c4858fff6f448d3b7bc1c31e4d39ddbdb7d98,0.0,No,"q: title: Will Mexico win the 2022 World Cup?, description: This market will resolve to ""Yes"" if Mexico is the Champion of FIFA World Cup Qatar 2022. Otherwise, this market will resolve to ""No"".

If no Champion of FIFA World Cup Qatar 2022 is declared by December 31, 2022, 11:59:59 PM ET, this market will resolve to 50-50.

The primary resolution source for this market will be official information from FIFA (e.g. https://www.fifa.com/fifaplus/en/tournaments/mens/worldcup/qatar2022/scores-fixtures), including official footage from the World Cup, however a consensus of credible reporting may also be used. res_data: p1: 0, p2: 1, p3: 0.5, p4: -57896044618658097711785492504343953926634992332820282019728.792003956564819968.
    Where p1 corresponds to No, p2 to a Yes, p3 to unknown, and p4 to an early request,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",68.0,12441884.045744697,68.0,0.9693
9667,YES_OR_NO_QUERY,1670427987,16134602,0xedc5e842f2f22a52d3f4a1bf71cdcc46ab64eeb1c23dc2137461d49ea5c2e349,1.0,Yes,"q: title: Will Volodymyr Zelenskyy be the 2022 TIME Person of the Year?, description: ""Person of the Year"" (called Man of the Year or Woman of the Year until 1999) is an annual issue of the United States news magazine and website ""TIME"" that features and profiles a person, group, idea, or object that ""for better or for worse... has done the most to influence the events of the year"".

This is a market on who will be named as Person of the Year by TIME magazine for the year 2022. TIME's Person of the Year 2022 is picked by the newspaper's editors and is expected to be announced within the first two weeks of December 2022.

If the President of Ukraine Volodymyr Zelenskyy is named as TIME's Person of the Year for 2022, this market will resolve to ""Yes"". Otherwise, it will resolve to ""No"".

Please note, that this market will resolve to ""Yes"" only if exclusively Volodymyr Zelenskyy is named as the TIME's Person of the Year. If, for example, ""Defenders of Kyiv"" or ""People of Ukraine"" or any other group is named as 2022 TIME's Person of the Year, this market will resolve to ""No"".

This market can resolve after the 2022 TIME's Person of the Year is announced by TIME magazine. If for any reason, the 2022 TIME's Person of the Year is not announced by January 15, 2023 (11 PM ET), this market will resolve to ""No"".

----------------------------

Here is a list of the last 10 TIME Persons of the Year:

2021 - Elon Musk
2020 - Joe Biden, Kamala Harris
2019 - Greta Thunberg
2018 - The Guardians and the War on Truth
2017 - The Silence Breakers
2016 - Donald Trump
2015 - Angela Merkel
2014 - The Ebola Fighters
2013 - Pope Francis
2012 - President of the United States
2011 - The Protester

Read more about Person of the Year: https://time.com/poy res_data: p1: 0, p2: 1, p3: 0.5, p4: -57896044618658097711785492504343953926634992332820282019728.792003956564819968.
    Where p1 corresponds to No, p2 to a Yes, p3 to unknown, and p4 to an early request,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",67.0,12682337.035913108,67.0,0.6633
9671,Admin 183,1671140819,16192872,0xdaf713e6638ca90565fbdaea0631ad0915bde3c088ff52c826679a0601b55785,1.0,Yes,,68.0,24106686.75511841,68.0,1.0
9671,Admin 184,1671147539,16193428,0x482a429a76542a8d08dfd2b87d9ef669d293957a0ff1f310dc9b65a4eb71b98f,1.0,Yes,,68.0,24106686.75511841,68.0,1.0
9676,ACROSS-V2,1671945743,16259644,0x140535c236c0e6293f089db55af69449a57d99d17030145370070d428e332069,1.0,Yes,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,70.0,12381310.056230977,70.0,0.9574
9676,ACROSS-V2,1671946259,16259687,0xefefad5acf3ae48fbc89038e8e98701ee3099b7395807d4276876ba02c119245,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,70.0,12381310.056230977,70.0,1.0
9676,ACROSS-V2,1671946871,16259738,0x212c7f6a29b80f7b37871b299b9bcb46e9dc868fbc51524231d2070c8634b06b,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,70.0,12381310.056230977,70.0,1.0
9676,ACROSS-V2,1671948071,16259836,0xe9170975a93bd4119dee51a73c9cff1ecfc3359199e4e2190b88c3e01e80c318,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,70.0,12381310.056230977,70.0,1.0
9679,ACROSS-V2,1672427471,16299585,0x9e7261827f7e90981417a49e070b0b774650b98794c90fdd363de847244e4456,1.0,Yes,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,65.0,16451385.551818117,65.0,1.0
9679,ACROSS-V2,1672431143,16299889,0xb63288fa1f24c7c2832c7e89bc75989fa7ca80e2c40837e1c6660bf2ded35f36,1.0,Yes,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,65.0,16451385.551818117,65.0,1.0
9679,ACROSS-V2,1672438295,16300481,0xef8f831ac6937f709c08c3f82cb01328f04b6eebdaa8cf331f1ae415be9ec578,1.0,Yes,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,65.0,16451385.551818117,65.0,1.0
9679,YES_OR_NO_QUERY,1672433073,16300751,0x44ed457e926f705fc371accb74baa18cc1090d90dc8211d284d353c35509d119,1.0,Yes,"q: title: Will $BTC reach $1700 by January 4?, description: This market will resolve to “Yes” if any Binance 1 minute BTC/USDT candle titled with a date between 2022/12/28 0:01 through 2023/01/04 23:59 (inclusive) in the ET timezone has a final “High” price of 1700.00 or higher. Otherwise, this market will resolve to ""No"". 

The final relevant candle for this market will be the 1 minute BTC/USDT candle titled ""2023/01/04 23:59"" in the ET timezone. The resolution source for this market is https://www.binance.com, specifically the BTC/USDT “High” prices currently available at https://www.binance.com/en/trade/BTC_USDT?_from=markets&theme=dark&type=spot with “1m” and “Original” selected on the top bar. 

To see the “High” prices, mouse over particular candles and look at the value after “High: ” at the top of the chart. 

The API url https://api.binance.com/api/v3/klines?symbol=BTCUSDT&interval=1m with relevant startDate and endDate parameters may be used in the event that the chart is unavailable. Please note that this market is about the price according to Binance BTC/USDT, not the price according to other sources or spot markets.

 res_data: p1: 0, p2: 1, p3: 0.5. Where p1 corresponds to No, p2 to Yes, p3 to unknown/50-50,initializer:91430cad2d3975766499717fa0d66a78d814e5c5,ooRequester:6a9d222616c90fca5754cd1333cfd9b7fb6a4f74,childRequester:ee3afe347d5c74317041e2618c49534daf887c24,childChainId:137",65.0,16451385.551818117,65.0,1.0
9680,ACROSS-V2,1672676471,16320249,0x2beebe1447263f735f8f60281b8a9243980b66674e56bed577b356e4005477af,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,71.0,19446456.16464043,71.0,1.0
9683,YES_OR_NO_QUERY,1673064057,16353877,0x177430329488c019ef2125b9db78e4d55f72560d5c060cba5bfb59b835432920,-5.78960446186581e+58,Unresolvable,"q: title: Will Donald Trump be President of the USA on January 6 2023?, description: This is a market on if Donald Trump will be President of the United States on January 6, 2023, 11:59 PM ET. 

This market will resolve to “Yes“ if, on the resolution date, Donald Trump is the current President of the United States, officially substantiated by official US government sources, like the links provided as the resolution source. 

If, for any reason, Donald Trump is not the sitting President of the United States on that date, this market will resolve to “No"". 

The resolution sources are: 1. https://www.loc.gov/rr/print/list/057_chron.html, 2. https://history.house.gov/Institution/Presidents-Coinciding/Presidents-Coinciding/ and 3. https://www.whitehouse.gov/. If any of these 3 sources list Donald Trump officially as the current sitting president on the resolution date, this market will resolve to ""Yes"". res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Yes, p1 to a No, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",63.0,13170213.07188902,63.0,1.0
9692,Admin 185,1674765443,16493424,0x21ffebde9df59fbbdc5fbd041d620a27772553bdf2e10cd5032eb9cf717d0e7a,1.0,Yes,,46.0,16452967.872913307,46.0,1.0
9695,Admin 186,1675262879,16534660,0xbcac3a2e9d14d9593b6f5eb8777f5736467d0c94d0a1789e89544601302487fb,1.0,Yes,,68.0,25152216.758073106,68.0,1.0
9695,Admin 187,1675266035,16534920,0x539c61b29c8716dc1d1af63f647714a998150de8cf92d8455fa167c4181587f1,1.0,Yes,,68.0,25152216.758073106,68.0,1.0
9695,Admin 188,1675276235,16535767,0x678d082c2753c4ee0cd70e1e2a959e07b13015bf0b35cb1f1d38ed8cab4a980b,1.0,Yes,,68.0,25152216.758073106,68.0,0.9881
9702,Admin 189,1676497739,16636924,0xa69a719a4ba48a4c11e73986faafff8e2d9791edc5d1dffd5e368dc4e764b35f,1.0,Yes,,61.0,19274749.092034426,61.0,1.0
9707,YES_OR_NO_QUERY,1677302710,16703808,0x96d340ed66ec7580fb65ce3354b051f5d84ee42374f20d62573c6fca6f5e01ac,-5.78960446186581e+58,Unresolvable,"q: title: NBA: Golden State Warriors vs. Minnesota Timberwolves 2023-02-26, description: In the upcoming NBA game, scheduled for February 26 at 7:30 PM:

If the Golden State Warriors win, the market will resolve to “Warriors”.

If the Minnesota Timberwolves win, the market will resolve to “Timberwolves”.

 If the game is not completed by April 16, 2023 (11:59:59 PM EST), the market will resolve 50-50. res_data: p1: 0, p2: 1, p3: 0.5. Where p1 corresponds to Timberwolves, p2 to Warriors, p3 to unknown/50-50,initializer:b2996aa129c65849cd1fa04cbd15a16a62675b01,ooRequester:6a9d222616c90fca5754cd1333cfd9b7fb6a4f74,childRequester:ee3afe347d5c74317041e2618c49534daf887c24,childChainId:137",58.0,12722848.438432083,58.0,1.0
9707,YES_OR_NO_QUERY,1677305519,16704283,0x6c7f5dedce5d0d49b348b5183014bcf3ed24c75fc50da73ae845fb388013c0c4,-5.78960446186581e+58,Unresolvable,"q: title: NBA: LA Clippers vs. Sacramento Kings 2023-02-24, description: In the upcoming NBA game, scheduled for February 24 at 10:30 PM ET:

If the LA Clippers win, the market will resolve to “Clippers”.

If the Sacramento Kings win, the market will resolve to “Kings”.

If the game is not completed by April 16, 2023 (11:59:59 PM ET), the market will resolve 50-50 res_data: p1: 0, p2: 1, p3: 0.5. Where p1 corresponds to Kings, p2 to Clippers, p3 to unknown/50-50,initializer:b2996aa129c65849cd1fa04cbd15a16a62675b01,ooRequester:6a9d222616c90fca5754cd1333cfd9b7fb6a4f74,childRequester:ee3afe347d5c74317041e2618c49534daf887c24,childChainId:137",59.0,12729164.851324033,59.0,0.78
9708,Admin 190,1677492011,16718798,0xd7f3057a8cee5feb44e8c73004d895ba37ccecdd64c913a10699d2f3c354ace0,1.0,Yes,,59.0,18526221.925434995,59.0,1.0
